feature_name,feature_position,X,Y
28-41-15,SW,-186277.02,-1183245.59
28-41-15,NW,-186126.52,-1179448.55
28-41-15,NE,-181274.96,-1179656.19
28-42-11,SE,-176567.91,-1183661.13
28-42-11,SW,-181422.46,-1183453.36
28-42-11,NW,-181274.96,-1179656.19
28-42-11,NE,-176423.4,-1179863.83
28-42-12,SE,-171713.35,-1183868.9
28-42-12,SW,-176567.91,-1183661.13
28-42-12,NW,-176423.4,-1179863.83
28-42-12,NE,-171571.84,-1180071.47
28-42-13,SE,-166858.79,-1184076.67
28-42-13,SW,-171713.35,-1183868.9
28-42-13,NW,-171571.84,-1180071.47
28-42-13,NE,-166720.28,-1180279.12
28-42-14,SE,-162004.24,-1184284.44
28-42-14,SW,-166858.79,-1184076.67
28-42-14,NW,-166720.28,-1180279.12
28-42-14,NE,-161868.73,-1180486.76
28-42-15,SE,-157149.68,-1184492.21
28-42-15,SW,-162004.24,-1184284.44
28-42-15,NW,-161868.73,-1180486.76
28-42-15,NE,-157017.17,-1180694.4
24-41-16,SE,-588835.85,-1157837.53
24-41-16,SW,-593670.6,-1157323.47
24-41-16,NW,-593268.82,-1153544.77
24-41-16,NE,-588437.06,-1154058.52
24-41-17,SE,-584001.11,-1158351.6
24-41-17,SW,-588835.85,-1157837.53
24-41-17,NW,-588437.06,-1154058.52
24-41-17,NE,-583605.29,-1154572.27
24-41-18,SE,-579166.36,-1158865.67
24-41-18,SW,-584001.11,-1158351.6
24-41-18,NW,-583605.29,-1154572.27
24-41-18,NE,-578773.53,-1155086.01
24-41-19,SE,-574331.61,-1159379.73
24-41-19,SW,-579166.36,-1158865.67
24-41-19,NW,-578773.53,-1155086.01
24-41-19,NE,-573941.77,-1155599.76
24-41-20,SE,-569496.86,-1159893.8
24-41-20,SW,-574331.61,-1159379.73
24-41-20,NW,-573941.77,-1155599.76
24-41-20,NE,-569110.0,-1156113.51
24-42-16,SE,-564662.12,-1160407.86
24-42-16,SW,-569496.86,-1159893.8
24-42-16,NW,-569110.0,-1156113.51
24-42-16,NE,-564278.24,-1156627.26
24-42-17,SE,-559827.37,-1160921.93
24-42-17,SW,-564662.12,-1160407.86
24-42-17,NW,-564278.24,-1156627.26
24-42-17,NE,-559446.47,-1157141.01
24-42-18,SE,-554992.62,-1161436.0
24-42-18,SW,-559827.37,-1160921.93
24-42-18,NW,-559446.47,-1157141.01
24-42-18,NE,-554614.71,-1157654.76
24-42-19,SE,-550157.88,-1161950.06
24-42-19,SW,-554992.62,-1161436.0
24-42-19,NW,-554614.71,-1157654.76
24-42-19,NE,-549782.95,-1158168.51
24-42-20,SE,-545323.13,-1162464.13
24-42-20,SW,-550157.88,-1161950.06
24-42-20,NW,-549782.95,-1158168.51
24-42-20,NE,-544951.18,-1158682.26
25-31-16,SE,-540480.87,-1162901.8
25-31-16,SW,-545323.13,-1162464.13
25-31-16,NW,-544951.18,-1158682.26
25-31-16,NE,-540111.91,-1159119.66
25-31-17,SE,-535638.61,-1163339.47
25-31-17,SW,-540480.87,-1162901.8
25-31-17,NW,-540111.91,-1159119.66
25-31-17,NE,-535272.64,-1159557.05
25-31-18,SE,-530796.35,-1163777.13
25-31-18,SW,-535638.61,-1163339.47
25-31-18,NW,-535272.64,-1159557.05
25-31-18,NE,-530433.36,-1159994.45
25-31-19,SE,-525954.09,-1164214.8
25-31-19,SW,-530796.35,-1163777.13
25-31-19,NW,-530433.36,-1159994.45
25-31-19,NE,-525594.09,-1160431.85
25-31-20,SE,-521111.82,-1164652.47
25-31-20,SW,-525954.09,-1164214.8
25-31-20,NW,-525594.09,-1160431.85
25-31-20,NE,-520754.82,-1160869.25
25-32-16,SE,-516269.56,-1165090.14
25-32-16,SW,-521111.82,-1164652.47
25-32-16,NW,-520754.82,-1160869.25
25-32-16,NE,-515915.54,-1161306.65
25-32-17,SE,-511427.3,-1165527.81
25-32-17,SW,-516269.56,-1165090.14
25-32-17,NW,-515915.54,-1161306.65
25-32-17,NE,-511076.27,-1161744.05
25-32-18,SE,-506585.04,-1165965.48
25-32-18,SW,-511427.3,-1165527.81
25-32-18,NW,-511076.27,-1161744.05
25-32-18,NE,-506237.0,-1162181.45
25-32-19,SE,-501742.78,-1166403.15
25-32-19,SW,-506585.04,-1165965.48
25-32-19,NW,-506237.0,-1162181.45
25-32-19,NE,-501397.72,-1162618.84
25-32-20,SE,-496900.52,-1166840.81
25-32-20,SW,-501742.78,-1166403.15
25-32-20,NW,-501397.72,-1162618.84
25-32-20,NE,-496558.45,-1163056.24
25-41-16,SE,-492058.26,-1167278.48
25-41-16,SW,-496900.52,-1166840.81
25-41-16,NW,-496558.45,-1163056.24
25-41-16,NE,-491719.18,-1163493.64
25-41-17,SE,-487216.0,-1167716.15
25-41-17,SW,-492058.26,-1167278.48
25-41-17,NW,-491719.18,-1163493.64
25-41-17,NE,-486879.91,-1163931.04
25-41-18,SE,-482373.74,-1168153.82
25-41-18,SW,-487216.0,-1167716.15
25-41-18,NW,-486879.91,-1163931.04
25-41-18,NE,-482040.63,-1164368.44
25-41-19,SE,-477531.48,-1168591.49
25-41-19,SW,-482373.74,-1168153.82
25-41-19,NW,-482040.63,-1164368.44
25-41-19,NE,-477201.36,-1164805.84
25-41-20,SE,-472689.22,-1169029.16
25-41-20,SW,-477531.48,-1168591.49
25-41-20,NW,-477201.36,-1164805.84
25-41-20,NE,-472362.09,-1165243.24
25-42-16,SE,-467846.96,-1169466.83
25-42-16,SW,-472689.22,-1169029.16
25-42-16,NW,-472362.09,-1165243.24
25-42-16,NE,-467522.81,-1165680.63
25-42-17,SE,-463004.69,-1169904.5
25-42-17,SW,-467846.96,-1169466.83
25-42-17,NW,-467522.81,-1165680.63
25-42-17,NE,-462683.54,-1166118.03
25-42-18,SE,-458162.43,-1170342.16
25-42-18,SW,-463004.69,-1169904.5
25-42-18,NW,-462683.54,-1166118.03
25-42-18,NE,-457844.27,-1166555.43
25-42-19,SE,-453320.17,-1170779.83
25-42-19,SW,-458162.43,-1170342.16
25-42-19,NW,-457844.27,-1166555.43
25-42-19,NE,-453004.99,-1166992.83
25-42-20,SE,-448477.91,-1171217.5
25-42-20,SW,-453320.17,-1170779.83
25-42-20,NW,-453004.99,-1166992.83
25-42-20,NE,-448165.72,-1167430.23
26-31-16,SE,-443629.34,-1171578.66
26-31-16,SW,-448477.91,-1171217.5
26-31-16,NW,-448165.72,-1167430.23
26-31-16,NE,-443320.15,-1167791.17
26-31-17,SE,-438780.78,-1171939.83
26-31-17,SW,-443629.34,-1171578.66
26-31-17,NW,-443320.15,-1167791.17
26-31-17,NE,-438474.57,-1168152.11
26-31-18,SE,-433932.21,-1172300.99
26-31-18,SW,-438780.78,-1171939.83
26-31-18,NW,-438474.57,-1168152.11
26-31-18,NE,-433628.99,-1168513.05
26-31-19,SE,-429083.64,-1172662.15
26-31-19,SW,-433932.21,-1172300.99
26-31-19,NW,-433628.99,-1168513.05
26-31-19,NE,-428783.42,-1168873.98
26-31-20,SE,-424235.07,-1173023.31
26-31-20,SW,-429083.64,-1172662.15
26-31-20,NW,-428783.42,-1168873.98
26-31-20,NE,-423937.84,-1169234.92
26-32-16,SE,-419386.51,-1173384.47
26-32-16,SW,-424235.07,-1173023.31
26-32-16,NW,-423937.84,-1169234.92
26-32-16,NE,-419092.27,-1169595.86
26-32-17,SE,-414537.94,-1173745.64
26-32-17,SW,-419386.51,-1173384.47
26-32-17,NW,-419092.27,-1169595.86
26-32-17,NE,-414246.69,-1169956.8
26-32-18,SE,-409689.37,-1174106.8
26-32-18,SW,-414537.94,-1173745.64
26-32-18,NW,-414246.69,-1169956.8
26-32-18,NE,-409401.12,-1170317.74
26-32-19,SE,-404840.81,-1174467.96
26-32-19,SW,-409689.37,-1174106.8
26-32-19,NW,-409401.12,-1170317.74
26-32-19,NE,-404555.54,-1170678.68
26-32-20,SE,-399992.24,-1174829.12
26-32-20,SW,-404840.81,-1174467.96
26-32-20,NW,-404555.54,-1170678.68
26-32-20,NE,-399709.96,-1171039.62
26-41-16,SE,-395143.67,-1175190.28
26-41-16,SW,-399992.24,-1174829.12
26-41-16,NW,-399709.96,-1171039.62
26-41-16,NE,-394864.39,-1171400.56
26-41-17,SE,-390295.1,-1175551.45
26-41-17,SW,-395143.67,-1175190.28
26-41-17,NW,-394864.39,-1171400.56
26-41-17,NE,-390018.81,-1171761.5
26-41-18,SE,-385446.54,-1175912.61
26-41-18,SW,-390295.1,-1175551.45
26-41-18,NW,-390018.81,-1171761.5
26-41-18,NE,-385173.24,-1172122.44
26-41-19,SE,-380597.97,-1176273.77
26-41-19,SW,-385446.54,-1175912.61
26-41-19,NW,-385173.24,-1172122.44
26-41-19,NE,-380327.66,-1172483.38
26-41-20,SE,-375749.4,-1176634.93
26-41-20,SW,-380597.97,-1176273.77
26-41-20,NW,-380327.66,-1172483.38
26-41-20,NE,-375482.09,-1172844.32
26-42-16,SE,-370900.83,-1176996.09
26-42-16,SW,-375749.4,-1176634.93
26-42-16,NW,-375482.09,-1172844.32
26-42-16,NE,-370636.51,-1173205.26
26-42-17,SE,-366052.27,-1177357.26
26-42-17,SW,-370900.83,-1176996.09
26-42-17,NW,-370636.51,-1173205.26
26-42-17,NE,-365790.93,-1173566.19
26-42-18,SE,-361203.7,-1177718.42
26-42-18,SW,-366052.27,-1177357.26
26-42-18,NW,-365790.93,-1173566.19
26-42-18,NE,-360945.36,-1173927.13
26-42-19,SE,-356355.13,-1178079.58
26-42-19,SW,-361203.7,-1177718.42
26-42-19,NW,-360945.36,-1173927.13
26-42-19,NE,-356099.78,-1174288.07
26-42-20,SE,-351506.56,-1178440.74
26-42-20,SW,-356355.13,-1178079.58
26-42-20,NW,-356099.78,-1174288.07
26-42-20,NE,-351254.21,-1174649.01
27-31-16,SE,-346652.9,-1178725.31
27-31-16,SW,-351506.56,-1178440.74
27-31-16,NW,-351254.21,-1174649.01
27-31-16,NE,-346403.54,-1174933.4
27-31-17,SE,-341799.23,-1179009.87
27-31-17,SW,-346652.9,-1178725.31
27-31-17,NW,-346403.54,-1174933.4
27-31-17,NE,-341552.87,-1175217.79
27-31-18,SE,-336945.57,-1179294.44
27-31-18,SW,-341799.23,-1179009.87
27-31-18,NW,-341552.87,-1175217.79
27-31-18,NE,-336702.2,-1175502.18
27-31-19,SE,-332091.9,-1179579.0
27-31-19,SW,-336945.57,-1179294.44
27-31-19,NW,-336702.2,-1175502.18
27-31-19,NE,-331851.53,-1175786.57
27-31-20,SE,-327238.24,-1179863.57
27-31-20,SW,-332091.9,-1179579.0
27-31-20,NW,-331851.53,-1175786.57
27-31-20,NE,-327000.85,-1176070.96
27-32-16,SE,-322384.57,-1180148.14
27-32-16,SW,-327238.24,-1179863.57
27-32-16,NW,-327000.85,-1176070.96
27-32-16,NE,-322150.18,-1176355.35
27-32-17,SE,-317530.91,-1180432.7
27-32-17,SW,-322384.57,-1180148.14
27-32-17,NW,-322150.18,-1176355.35
27-32-17,NE,-317299.51,-1176639.74
27-32-18,SE,-312677.24,-1180717.27
27-32-18,SW,-317530.91,-1180432.7
27-32-18,NW,-317299.51,-1176639.74
27-32-18,NE,-312448.84,-1176924.13
27-32-19,SE,-307823.58,-1181001.83
27-32-19,SW,-312677.24,-1180717.27
27-32-19,NW,-312448.84,-1176924.13
27-32-19,NE,-307598.17,-1177208.52
27-32-20,SE,-302969.91,-1181286.4
27-32-20,SW,-307823.58,-1181001.83
27-32-20,NW,-307598.17,-1177208.52
27-32-20,NE,-302747.5,-1177492.91
27-41-16,SE,-298116.25,-1181570.96
27-41-16,SW,-302969.91,-1181286.4
27-41-16,NW,-302747.5,-1177492.91
27-41-16,NE,-297896.83,-1177777.3
27-41-17,SE,-293262.58,-1181855.53
27-41-17,SW,-298116.25,-1181570.96
27-41-17,NW,-297896.83,-1177777.3
27-41-17,NE,-293046.16,-1178061.69
27-41-18,SE,-288408.92,-1182140.09
27-41-18,SW,-293262.58,-1181855.53
27-41-18,NW,-293046.16,-1178061.69
27-41-18,NE,-288195.49,-1178346.08
27-41-19,SE,-283555.25,-1182424.66
27-41-19,SW,-288408.92,-1182140.09
27-41-19,NW,-288195.49,-1178346.08
27-41-19,NE,-283344.82,-1178630.47
27-41-20,SE,-278701.58,-1182709.23
27-41-20,SW,-283555.25,-1182424.66
27-41-20,NW,-283344.82,-1178630.47
27-41-20,NE,-278494.15,-1178914.86
27-42-16,SE,-273847.92,-1182993.79
27-42-16,SW,-278701.58,-1182709.23
27-42-16,NW,-278494.15,-1178914.86
27-42-16,NE,-273643.48,-1179199.25
27-42-17,SE,-268994.25,-1183278.36
27-42-17,SW,-273847.92,-1182993.79
27-42-17,NW,-273643.48,-1179199.25
27-42-17,NE,-268792.81,-1179483.64
27-42-18,SE,-264140.59,-1183562.92
27-42-18,SW,-268994.25,-1183278.36
27-42-18,NW,-268792.81,-1179483.64
27-42-18,NE,-263942.14,-1179768.03
27-42-19,SE,-259286.92,-1183847.49
27-42-19,SW,-264140.59,-1183562.92
27-42-19,NW,-263942.14,-1179768.03
27-42-19,NE,-259091.47,-1180052.42
27-42-20,SE,-254433.26,-1184132.05
27-42-20,SW,-259286.92,-1183847.49
27-42-20,NW,-259091.47,-1180052.42
27-42-20,NE,-254240.8,-1180336.81
28-31-16,SE,-249575.71,-1184339.95
28-31-16,SW,-254433.26,-1184132.05
28-31-16,NW,-254240.8,-1180336.81
28-31-16,NE,-249386.24,-1180544.58
28-31-17,SE,-244718.15,-1184547.85
28-31-17,SW,-249575.71,-1184339.95
28-31-17,NW,-249386.24,-1180544.58
28-31-17,NE,-244531.69,-1180752.35
28-31-18,SE,-239860.6,-1184755.75
28-31-18,SW,-244718.15,-1184547.85
28-31-18,NW,-244531.69,-1180752.35
28-31-18,NE,-239677.13,-1180960.12
28-31-19,SE,-235003.05,-1184963.64
28-31-19,SW,-239860.6,-1184755.75
28-31-19,NW,-239677.13,-1180960.12
28-31-19,NE,-234822.58,-1181167.89
28-31-20,SE,-230145.49,-1185171.54
28-31-20,SW,-235003.05,-1184963.64
28-31-20,NW,-234822.58,-1181167.89
28-31-20,NE,-229968.02,-1181375.66
28-32-16,SE,-225287.94,-1185379.44
28-32-16,SW,-230145.49,-1185171.54
28-32-16,NW,-229968.02,-1181375.66
28-32-16,NE,-225113.46,-1181583.43
28-32-17,SE,-220430.39,-1185587.34
28-32-17,SW,-225287.94,-1185379.44
28-32-17,NW,-225113.46,-1181583.43
28-32-17,NE,-220258.91,-1181791.2
28-32-18,SE,-215572.83,-1185795.24
28-32-18,SW,-220430.39,-1185587.34
28-32-18,NW,-220258.91,-1181791.2
28-32-18,NE,-215404.35,-1181998.97
28-32-19,SE,-210715.28,-1186003.14
28-32-19,SW,-215572.83,-1185795.24
28-32-19,NW,-215404.35,-1181998.97
28-32-19,NE,-210549.8,-1182206.74
28-32-20,SE,-205857.73,-1186211.03
28-32-20,SW,-210715.28,-1186003.14
28-32-20,NW,-210549.8,-1182206.74
28-32-20,NE,-205695.24,-1182414.51
28-41-16,SE,-201000.17,-1186418.93
28-41-16,SW,-205857.73,-1186211.03
28-41-16,NW,-205695.24,-1182414.51
28-41-16,NE,-200840.68,-1182622.28
28-41-17,SE,-196142.62,-1186626.83
28-41-17,SW,-201000.17,-1186418.93
28-41-17,NW,-200840.68,-1182622.28
28-41-17,NE,-195986.13,-1182830.05
28-41-18,SE,-191285.07,-1186834.73
28-41-18,SW,-196142.62,-1186626.83
28-41-18,NW,-195986.13,-1182830.05
28-41-18,NE,-191131.57,-1183037.82
28-41-19,SE,-186427.51,-1187042.63
28-41-19,SW,-191285.07,-1186834.73
28-41-19,NW,-191131.57,-1183037.82
28-41-19,NE,-186277.02,-1183245.59
28-41-20,SE,-181569.96,-1187250.52
28-41-20,SW,-186427.51,-1187042.63
28-41-20,NW,-186277.02,-1183245.59
28-41-20,NE,-181422.46,-1183453.36
28-42-16,SE,-176712.41,-1187458.42
28-42-16,SW,-181569.96,-1187250.52
28-42-16,NW,-181422.46,-1183453.36
28-42-16,NE,-176567.91,-1183661.13
28-42-17,SE,-171854.86,-1187666.32
28-42-17,SW,-176712.41,-1187458.42
28-42-17,NW,-176567.91,-1183661.13
28-42-17,NE,-171713.35,-1183868.9
28-42-18,SE,-166997.3,-1187874.22
28-42-18,SW,-171854.86,-1187666.32
28-42-18,NW,-171713.35,-1183868.9
28-42-18,NE,-166858.79,-1184076.67
28-42-19,SE,-162139.75,-1188082.12
28-42-19,SW,-166997.3,-1187874.22
28-42-19,NW,-166858.79,-1184076.67
28-42-19,NE,-162004.24,-1184284.44
28-42-20,SE,-157282.2,-1188290.01
28-42-20,SW,-162139.75,-1188082.12
28-42-20,NW,-162004.24,-1184284.44
28-42-20,NE,-157149.68,-1184492.21
24-41-21,SE,-589234.65,-1161616.55
24-41-21,SW,-594072.38,-1161102.17
24-41-21,NW,-593670.6,-1157323.47
24-41-21,NE,-588835.85,-1157837.53
24-41-22,SE,-584396.92,-1162130.93
24-41-22,SW,-589234.65,-1161616.55
24-41-22,NW,-588835.85,-1157837.53
24-41-22,NE,-584001.11,-1158351.6
24-41-23,SE,-579559.19,-1162645.32
24-41-23,SW,-584396.92,-1162130.93
24-41-23,NW,-584001.11,-1158351.6
24-41-23,NE,-579166.36,-1158865.67
24-41-24,SE,-574721.46,-1163159.7
24-41-24,SW,-579559.19,-1162645.32
24-41-24,NW,-579166.36,-1158865.67
24-41-24,NE,-574331.61,-1159379.73
24-41-25,SE,-569883.73,-1163674.08
24-41-25,SW,-574721.46,-1163159.7
24-41-25,NW,-574331.61,-1159379.73
24-41-25,NE,-569496.86,-1159893.8
24-42-21,SE,-565046.0,-1164188.47
24-42-21,SW,-569883.73,-1163674.08
24-42-21,NW,-569496.86,-1159893.8
24-42-21,NE,-564662.12,-1160407.86
24-42-22,SE,-560208.27,-1164702.85
24-42-22,SW,-565046.0,-1164188.47
24-42-22,NW,-564662.12,-1160407.86
24-42-22,NE,-559827.37,-1160921.93
24-42-23,SE,-555370.54,-1165217.23
24-42-23,SW,-560208.27,-1164702.85
24-42-23,NW,-559827.37,-1160921.93
24-42-23,NE,-554992.62,-1161436.0
24-42-24,SE,-550532.81,-1165731.62
24-42-24,SW,-555370.54,-1165217.23
24-42-24,NW,-554992.62,-1161436.0
24-42-24,NE,-550157.88,-1161950.06
24-42-25,SE,-545695.08,-1166246.0
24-42-25,SW,-550532.81,-1165731.62
24-42-25,NW,-550157.88,-1161950.06
24-42-25,NE,-545323.13,-1162464.13
25-31-21,SE,-540849.83,-1166683.94
25-31-21,SW,-545695.08,-1166246.0
25-31-21,NW,-545323.13,-1162464.13
25-31-21,NE,-540480.87,-1162901.8
25-31-22,SE,-536004.58,-1167121.88
25-31-22,SW,-540849.83,-1166683.94
25-31-22,NW,-540480.87,-1162901.8
25-31-22,NE,-535638.61,-1163339.47
25-31-23,SE,-531159.33,-1167559.82
25-31-23,SW,-536004.58,-1167121.88
25-31-23,NW,-535638.61,-1163339.47
25-31-23,NE,-530796.35,-1163777.13
25-31-24,SE,-526314.08,-1167997.76
25-31-24,SW,-531159.33,-1167559.82
25-31-24,NW,-530796.35,-1163777.13
25-31-24,NE,-525954.09,-1164214.8
25-31-25,SE,-521468.83,-1168435.69
25-31-25,SW,-526314.08,-1167997.76
25-31-25,NW,-525954.09,-1164214.8
25-31-25,NE,-521111.82,-1164652.47
25-32-21,SE,-516623.58,-1168873.63
25-32-21,SW,-521468.83,-1168435.69
25-32-21,NW,-521111.82,-1164652.47
25-32-21,NE,-516269.56,-1165090.14
25-32-22,SE,-511778.34,-1169311.57
25-32-22,SW,-516623.58,-1168873.63
25-32-22,NW,-516269.56,-1165090.14
25-32-22,NE,-511427.3,-1165527.81
25-32-23,SE,-506933.09,-1169749.51
25-32-23,SW,-511778.34,-1169311.57
25-32-23,NW,-511427.3,-1165527.81
25-32-23,NE,-506585.04,-1165965.48
25-32-24,SE,-502087.84,-1170187.45
25-32-24,SW,-506933.09,-1169749.51
25-32-24,NW,-506585.04,-1165965.48
25-32-24,NE,-501742.78,-1166403.15
25-32-25,SE,-497242.59,-1170625.39
25-32-25,SW,-502087.84,-1170187.45
25-32-25,NW,-501742.78,-1166403.15
25-32-25,NE,-496900.52,-1166840.81
25-41-21,SE,-492397.34,-1171063.33
25-41-21,SW,-497242.59,-1170625.39
25-41-21,NW,-496900.52,-1166840.81
25-41-21,NE,-492058.26,-1167278.48
25-41-22,SE,-487552.09,-1171501.26
25-41-22,SW,-492397.34,-1171063.33
25-41-22,NW,-492058.26,-1167278.48
25-41-22,NE,-487216.0,-1167716.15
25-41-23,SE,-482706.84,-1171939.2
25-41-23,SW,-487552.09,-1171501.26
25-41-23,NW,-487216.0,-1167716.15
25-41-23,NE,-482373.74,-1168153.82
25-41-24,SE,-477861.6,-1172377.14
25-41-24,SW,-482706.84,-1171939.2
25-41-24,NW,-482373.74,-1168153.82
25-41-24,NE,-477531.48,-1168591.49
25-41-25,SE,-473016.35,-1172815.08
25-41-25,SW,-477861.6,-1172377.14
25-41-25,NW,-477531.48,-1168591.49
25-41-25,NE,-472689.22,-1169029.16
25-42-21,SE,-468171.1,-1173253.02
25-42-21,SW,-473016.35,-1172815.08
25-42-21,NW,-472689.22,-1169029.16
25-42-21,NE,-467846.96,-1169466.83
25-42-22,SE,-463325.85,-1173690.96
25-42-22,SW,-468171.1,-1173253.02
25-42-22,NW,-467846.96,-1169466.83
25-42-22,NE,-463004.69,-1169904.5
25-42-23,SE,-458480.6,-1174128.9
25-42-23,SW,-463325.85,-1173690.96
25-42-23,NW,-463004.69,-1169904.5
25-42-23,NE,-458162.43,-1170342.16
25-42-24,SE,-453635.35,-1174566.84
25-42-24,SW,-458480.6,-1174128.9
25-42-24,NW,-458162.43,-1170342.16
25-42-24,NE,-453320.17,-1170779.83
25-42-25,SE,-448790.1,-1175004.77
25-42-25,SW,-453635.35,-1174566.84
25-42-25,NW,-453320.17,-1170779.83
25-42-25,NE,-448477.91,-1171217.5
26-31-21,SE,-443938.54,-1175366.16
26-31-21,SW,-448790.1,-1175004.77
26-31-21,NW,-448477.91,-1171217.5
26-31-21,NE,-443629.34,-1171578.66
26-31-22,SE,-439086.98,-1175727.54
26-31-22,SW,-443938.54,-1175366.16
26-31-22,NW,-443629.34,-1171578.66
26-31-22,NE,-438780.78,-1171939.83
26-31-23,SE,-434235.43,-1176088.93
26-31-23,SW,-439086.98,-1175727.54
26-31-23,NW,-438780.78,-1171939.83
26-31-23,NE,-433932.21,-1172300.99
26-31-24,SE,-429383.87,-1176450.31
26-31-24,SW,-434235.43,-1176088.93
26-31-24,NW,-433932.21,-1172300.99
26-31-24,NE,-429083.64,-1172662.15
26-31-25,SE,-424532.31,-1176811.7
26-31-25,SW,-429383.87,-1176450.31
26-31-25,NW,-429083.64,-1172662.15
26-31-25,NE,-424235.07,-1173023.31
26-32-21,SE,-419680.75,-1177173.08
26-32-21,SW,-424532.31,-1176811.7
26-32-21,NW,-424235.07,-1173023.31
26-32-21,NE,-419386.51,-1173384.47
26-32-22,SE,-414829.19,-1177534.47
26-32-22,SW,-419680.75,-1177173.08
26-32-22,NW,-419386.51,-1173384.47
26-32-22,NE,-414537.94,-1173745.64
26-32-23,SE,-409977.63,-1177895.85
26-32-23,SW,-414829.19,-1177534.47
26-32-23,NW,-414537.94,-1173745.64
26-32-23,NE,-409689.37,-1174106.8
26-32-24,SE,-405126.07,-1178257.24
26-32-24,SW,-409977.63,-1177895.85
26-32-24,NW,-409689.37,-1174106.8
26-32-24,NE,-404840.81,-1174467.96
26-32-25,SE,-400274.51,-1178618.62
26-32-25,SW,-405126.07,-1178257.24
26-32-25,NW,-404840.81,-1174467.96
26-32-25,NE,-399992.24,-1174829.12
26-41-21,SE,-395422.95,-1178980.01
26-41-21,SW,-400274.51,-1178618.62
26-41-21,NW,-399992.24,-1174829.12
26-41-21,NE,-395143.67,-1175190.28
26-41-22,SE,-390571.39,-1179341.39
26-41-22,SW,-395422.95,-1178980.01
26-41-22,NW,-395143.67,-1175190.28
26-41-22,NE,-390295.1,-1175551.45
26-41-23,SE,-385719.83,-1179702.78
26-41-23,SW,-390571.39,-1179341.39
26-41-23,NW,-390295.1,-1175551.45
26-41-23,NE,-385446.54,-1175912.61
26-41-24,SE,-380868.28,-1180064.16
26-41-24,SW,-385719.83,-1179702.78
26-41-24,NW,-385446.54,-1175912.61
26-41-24,NE,-380597.97,-1176273.77
26-41-25,SE,-376016.72,-1180425.55
26-41-25,SW,-380868.28,-1180064.16
26-41-25,NW,-380597.97,-1176273.77
26-41-25,NE,-375749.4,-1176634.93
26-42-21,SE,-371165.16,-1180786.93
26-42-21,SW,-376016.72,-1180425.55
26-42-21,NW,-375749.4,-1176634.93
26-42-21,NE,-370900.83,-1176996.09
26-42-22,SE,-366313.6,-1181148.32
26-42-22,SW,-371165.16,-1180786.93
26-42-22,NW,-370900.83,-1176996.09
26-42-22,NE,-366052.27,-1177357.26
26-42-23,SE,-361462.04,-1181509.7
26-42-23,SW,-366313.6,-1181148.32
26-42-23,NW,-366052.27,-1177357.26
26-42-23,NE,-361203.7,-1177718.42
26-42-24,SE,-356610.48,-1181871.09
26-42-24,SW,-361462.04,-1181509.7
26-42-24,NW,-361203.7,-1177718.42
26-42-24,NE,-356355.13,-1178079.58
26-42-25,SE,-351758.92,-1182232.47
26-42-25,SW,-356610.48,-1181871.09
26-42-25,NW,-356355.13,-1178079.58
26-42-25,NE,-351506.56,-1178440.74
27-31-21,SE,-346902.26,-1182517.21
27-31-21,SW,-351758.92,-1182232.47
27-31-21,NW,-351506.56,-1178440.74
27-31-21,NE,-346652.9,-1178725.31
27-31-22,SE,-342045.6,-1182801.95
27-31-22,SW,-346902.26,-1182517.21
27-31-22,NW,-346652.9,-1178725.31
27-31-22,NE,-341799.23,-1179009.87
27-31-23,SE,-337188.94,-1183086.7
27-31-23,SW,-342045.6,-1182801.95
27-31-23,NW,-341799.23,-1179009.87
27-31-23,NE,-336945.57,-1179294.44
27-31-24,SE,-332332.28,-1183371.44
27-31-24,SW,-337188.94,-1183086.7
27-31-24,NW,-336945.57,-1179294.44
27-31-24,NE,-332091.9,-1179579.0
27-31-25,SE,-327475.62,-1183656.18
27-31-25,SW,-332332.28,-1183371.44
27-31-25,NW,-332091.9,-1179579.0
27-31-25,NE,-327238.24,-1179863.57
27-32-21,SE,-322618.96,-1183940.92
27-32-21,SW,-327475.62,-1183656.18
27-32-21,NW,-327238.24,-1179863.57
27-32-21,NE,-322384.57,-1180148.14
27-32-22,SE,-317762.3,-1184225.66
27-32-22,SW,-322618.96,-1183940.92
27-32-22,NW,-322384.57,-1180148.14
27-32-22,NE,-317530.91,-1180432.7
27-32-23,SE,-312905.64,-1184510.4
27-32-23,SW,-317762.3,-1184225.66
27-32-23,NW,-317530.91,-1180432.7
27-32-23,NE,-312677.24,-1180717.27
27-32-24,SE,-308048.98,-1184795.14
27-32-24,SW,-312905.64,-1184510.4
27-32-24,NW,-312677.24,-1180717.27
27-32-24,NE,-307823.58,-1181001.83
27-32-25,SE,-303192.32,-1185079.88
27-32-25,SW,-308048.98,-1184795.14
27-32-25,NW,-307823.58,-1181001.83
27-32-25,NE,-302969.91,-1181286.4
27-41-21,SE,-298335.66,-1185364.62
27-41-21,SW,-303192.32,-1185079.88
27-41-21,NW,-302969.91,-1181286.4
27-41-21,NE,-298116.25,-1181570.96
27-41-22,SE,-293479.0,-1185649.37
27-41-22,SW,-298335.66,-1185364.62
27-41-22,NW,-298116.25,-1181570.96
27-41-22,NE,-293262.58,-1181855.53
27-41-23,SE,-288622.34,-1185934.11
27-41-23,SW,-293479.0,-1185649.37
27-41-23,NW,-293262.58,-1181855.53
27-41-23,NE,-288408.92,-1182140.09
